index,entry_id,source_text,original_title,canonical_title,canonical_title_status,platform,source_section,system_release_year,source_order,decade,release_version_identification,region,cover_source,cover_source_url,local_downloaded_image_path,verification_status,asterisk_marked_in_source,notes
268,VG-0269,*Final Fantasy 8,Final Fantasy 8,Final Fantasy VIII,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,15,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
269,VG-0270,*Final Fantasy 9,Final Fantasy 9,Final Fantasy IX,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,16,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
270,VG-0271,* Ghost In The Shell,Ghost In The Shell,Ghost In The Shell,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,17,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
271,VG-0272,* Jackie Chan Stunt Adventure,Jackie Chan Stunt Adventure,Jackie Chan Stuntmaster,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,18,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
272,VG-0273,* Jojo Bizarre Adventure,Jojo Bizarre Adventure,JoJo's Bizarre Adventure,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,19,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
273,VG-0274,* Land Before Time,Land Before Time,Land Before Time,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,20,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
274,VG-0275,*Looney Tunes Sheep Raider,Looney Tunes Sheep Raider,Looney Tunes Sheep Raider,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,21,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
275,VG-0276,*Madden 98,Madden 98,Madden 98,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,22,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
276,VG-0277,* Marvel Vs Capcom 1,Marvel Vs Capcom 1,Marvel vs. Capcom: Clash of Super Heroes,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,23,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
277,VG-0278,* Metal Gear Solid,Metal Gear Solid,Metal Gear Solid,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,24,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
278,VG-0279,* Monster's Inc,Monster's Inc,Monster's Inc,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,25,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
279,VG-0280,* Namco Museum Vol 1,Namco Museum Vol 1,Namco Museum Vol 1,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,26,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
280,VG-0281,* Namco Museum Vol 2,Namco Museum Vol 2,Namco Museum Vol 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,27,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
281,VG-0282,* Namco Museum Vol 3,Namco Museum Vol 3,Namco Museum Vol 3,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,28,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
282,VG-0283,* NBA Live 98,NBA Live 98,NBA Live 98,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,29,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
283,VG-0284,NBA Live 99,NBA Live 99,NBA Live 99,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,30,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
284,VG-0285,NBA Live 2000,NBA Live 2000,NBA Live 2000,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,31,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
285,VG-0286,NBA Live 2001,NBA Live 2001,NBA Live 2001,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,32,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
286,VG-0287,NBA Live 2002,NBA Live 2002,NBA Live 2002,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,33,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
287,VG-0288,NBA Shootout,NBA Shootout,NBA Shootout,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,34,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
288,VG-0289,NBA Shootout 97,NBA Shootout 97,NBA Shootout 97,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,35,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
289,VG-0290,NBA Shootout 98,NBA Shootout 98,NBA Shootout 98,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,36,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
290,VG-0291,NBA Shootout 99,NBA Shootout 99,NBA Shootout 99,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,37,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
291,VG-0292,NBA Shootout 2000,NBA Shootout 2000,NBA Shootout 2000,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,38,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
292,VG-0293,*Oddworld,Oddworld,Oddworld,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,39,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
293,VG-0294,* Panzer Bandit,Panzer Bandit,Panzer Bandit,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,40,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
294,VG-0295,* PaRappa The Rappa,PaRappa The Rappa,PaRappa the Rapper,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,41,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
295,VG-0296,* Parasite Eve,Parasite Eve,Parasite Eve,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,42,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
296,VG-0297,*Rayman,Rayman,Rayman,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,43,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
297,VG-0298,*Rayman 2,Rayman 2,Rayman 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,44,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
298,VG-0299,* Resident Evil,Resident Evil,Resident Evil,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,45,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
299,VG-0300,* Resident Evil 2,Resident Evil 2,Resident Evil 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,46,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
300,VG-0301,*Serial Experiments Lain,Serial Experiments Lain,Serial Experiments Lain,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,47,1990s,Japanese PlayStation release,Japan,,,,PENDING_COVER_BINARY_ACQUISITION,True,Japan-only PlayStation title; use Japanese retail cover.
301,VG-0302,* Silent Hill,Silent Hill,Silent Hill,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,48,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
302,VG-0303,*Soul Edge,Soul Edge,Soul Edge,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,49,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
303,VG-0304,* Spider-Man 2000,Spider-Man 2000,Spider-Man,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,50,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
304,VG-0305,* Spider-Man Enter: Electro,Spider-Man Enter: Electro,Spider-Man 2: Enter Electro,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,51,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
305,VG-0306,* Spyro,Spyro,Spyro the Dragon,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,52,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
306,VG-0307,* Spyro 2,Spyro 2,Spyro 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,53,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
307,VG-0308,* Spyro 3,Spyro 3,Spyro 3,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,54,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
308,VG-0309,* Street Fighter Alpha 3,Street Fighter Alpha 3,Street Fighter Alpha 3,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,55,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
309,VG-0310,*Tales Of Destiny,Tales Of Destiny,Tales Of Destiny,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,56,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
310,VG-0311,Tarzan,Tarzan,Tarzan,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,57,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
311,VG-0312,*Tekken,Tekken,Tekken,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,58,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
312,VG-0313,*Tekken 2,Tekken 2,Tekken 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,59,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
313,VG-0314,* Tekken 3,Tekken 3,Tekken 3,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,60,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
314,VG-0315,* Tenchu Stealth Assassins,Tenchu Stealth Assassins,Tenchu Stealth Assassins,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,61,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
315,VG-0316,* Tomb Raider,Tomb Raider,Tomb Raider,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,62,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
316,VG-0317,* Tomb Raider 2,Tomb Raider 2,Tomb Raider II,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,63,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
317,VG-0318,* Tomb Raider 3,Tomb Raider 3,Tomb Raider III,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,64,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
318,VG-0319,*Tony Hawk Pro Skater,Tony Hawk Pro Skater,Tony Hawk's Pro Skater,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,65,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
319,VG-0320,* Tony Hawk Pro Skater 2,Tony Hawk Pro Skater 2,Tony Hawk's Pro Skater 2,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,66,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
320,VG-0321,*Twisted Metal,Twisted Metal,Twisted Metal,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,67,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
321,VG-0322,*Twisted Metal 2,Twisted Metal 2,Twisted Metal 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,68,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
322,VG-0323,*Wu Tang Taste The Pain,Wu Tang Taste The Pain,Wu Tang Taste The Pain,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,69,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
323,VG-0324,*WWF Smackdown,WWF Smackdown,WWF Smackdown,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,70,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
324,VG-0325,* WWF Smackdown 2,WWF Smackdown 2,WWF Smackdown 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,71,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
325,VG-0326,*WWF Wrestlemania (1995),WWF Wrestlemania (1995),WWF WrestleMania: The Arcade Game,CONSERVATIVE_NORMALIZATION,PlayStation,PlayStation,1995.0,72,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Source note: 1995
326,VG-0327,*X-Men Mutant Academy,X-Men Mutant Academy,X-Men Mutant Academy,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,73,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
327,VG-0328,X-Men Mutant Academy 2,X-Men Mutant Academy 2,X-Men Mutant Academy 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation,PlayStation,1995.0,74,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,
328,VG-0329,* Army Men,Army Men,Army Men,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo 64,Nintendo 64,1996.0,1,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
329,VG-0330,* Banjo Kazooie,Banjo Kazooie,Banjo-Kazooie,CONSERVATIVE_NORMALIZATION,Nintendo 64,Nintendo 64,1996.0,2,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
330,VG-0331,* Banjo Tooie,Banjo Tooie,Banjo-Tooie,CONSERVATIVE_NORMALIZATION,Nintendo 64,Nintendo 64,1996.0,3,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
331,VG-0332,* Conkers Bad Fur Day,Conkers Bad Fur Day,Conker's Bad Fur Day,CONSERVATIVE_NORMALIZATION,Nintendo 64,Nintendo 64,1996.0,4,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
332,VG-0333,* Diddy Kong Racing,Diddy Kong Racing,Diddy Kong Racing,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo 64,Nintendo 64,1996.0,5,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
333,VG-0334,* Dr. Mario 64,Dr. Mario 64,Dr. Mario 64,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo 64,Nintendo 64,1996.0,6,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
334,VG-0335,* Duck Dodgers,Duck Dodgers,Duck Dodgers Starring Daffy Duck,CONSERVATIVE_NORMALIZATION,Nintendo 64,Nintendo 64,1996.0,7,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
335,VG-0336,*Duke Nukem 64,Duke Nukem 64,Duke Nukem 64,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo 64,Nintendo 64,1996.0,8,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
336,VG-0337,* F-Zero X,F-Zero X,F-Zero X,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo 64,Nintendo 64,1996.0,9,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
337,VG-0338,*Kirby 64,Kirby 64,Kirby 64: The Crystal Shards,CONSERVATIVE_NORMALIZATION,Nintendo 64,Nintendo 64,1996.0,10,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
338,VG-0339,* Majora's Mask,Majora's Mask,The Legend of Zelda: Majora's Mask,CONSERVATIVE_NORMALIZATION,Nintendo 64,Nintendo 64,1996.0,11,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
339,VG-0340,* Mario 64,Mario 64,Super Mario 64,CONSERVATIVE_NORMALIZATION,Nintendo 64,Nintendo 64,1996.0,12,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
340,VG-0341,* Mario Kart 64,Mario Kart 64,Mario Kart 64,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo 64,Nintendo 64,1996.0,13,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
341,VG-0342,*Mario Party,Mario Party,Mario Party,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo 64,Nintendo 64,1996.0,14,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
342,VG-0343,* Ocarina Of Time,Ocarina Of Time,The Legend of Zelda: Ocarina of Time,CONSERVATIVE_NORMALIZATION,Nintendo 64,Nintendo 64,1996.0,15,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
343,VG-0344,* Paper Mario,Paper Mario,Paper Mario,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo 64,Nintendo 64,1996.0,16,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
344,VG-0345,*Sin & Punishment,Sin & Punishment,Sin & Punishment,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo 64,Nintendo 64,1996.0,17,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
345,VG-0346,* Smash Bros,Smash Bros,Super Smash Bros.,CONSERVATIVE_NORMALIZATION,Nintendo 64,Nintendo 64,1996.0,18,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
346,VG-0347,* Star Fox 64,Star Fox 64,Star Fox 64,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo 64,Nintendo 64,1996.0,19,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
347,VG-0348,* Star Wars Battle For Naboo,Star Wars Battle For Naboo,Star Wars Battle For Naboo,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo 64,Nintendo 64,1996.0,20,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
